state	prlr.rate
1500000	0.056105244374831
1510000	0.065528949381098
1520000	0.057509680743263
1530000	0.073166466918067
1540000	0.075205527065841
1550000	0.061881167459805
1560000	0.069771879820322
1570000	0.069353227959881
1580000	0.064923246916822
1590000	0.067184262494873
1600000	0.056333363753241
1610000	0.059645054197772
1620000	0.057051871358163
1630000	0.058926697177483
1640000	0.069289717767067
1650000	0.05797499331884
1660000	0.060932581305681
1670000	0.063887876952596
1680000	0.054735575289374
1690000	0.059013146975974
1700000	0.063578518018754
1710000	0.069528803791643
1720000	0.06696908849251
1730000	0.067019689496112
1740000	0.063899973828793
1750000	0.066479707830064
1760000	0.067234650003806
1770000	0.072893473344884
1780000	0.07459965149688
1790000	0.06637050431443
1800000	0.059716232051056
1810000	0.069209282624101
1820000	0.057998382356699
1830000	0.066489671007329
1840000	0.056434164107809
1850000	0.062319700920542
1860000	0.07059186888803
1870000	0.064941093109581
1880000	0.073699059213904
1890000	0.060583162824327
1900000	0.062117300256958
1910000	0.056951231216539
1920000	0.064584557601047
1930000	0.060149701758603
1940000	0.054552233689759
1950000	0.060026640972968
1960000	0.055606260417226
1970000	0.068674096597557
1980000	0.061673286727902
1990000	0.05613786826728
2000000	0.063780956644813
2010000	0.066751051978699
2020000	0.068984910500212
2030000	0.058338679461637
2040000	0.070257662230926
2050000	0.058398948549687
2060000	0.058574846348186
2070000	0.057906008896153
2080000	0.056104289708355
2090000	0.061425267585276
2100000	0.058036936820285
2110000	0.060036229847816
2120000	0.071393760919769
2130000	0.058150615345247
2140000	0.053259723805403
2150000	0.05715942572185
2160000	0.060914878454095
2170000	0.061896726292949
2180000	0.057925749171925
2190000	0.062685463481729
2200000	0.064126971224239
2210000	0.058438822837769
2220000	0.046695817846797
2230000	0.066393903806195
2240000	0.054098081158717
2250000	0.054418162819099
2260000	0.051623099151696
2270000	0.051290867495052
2280000	0.055323115355736
2290000	0.052748859882677
2300000	0.064707630104526
2310000	0.054131370029545
2320000	0.053151262993321
2330000	0.04859189455879
2340000	0.067111415414493
2350000	0.058231087937353
2360000	0.069283284448136
2370000	0.055843825015278
2380000	0.057815306481123
2390000	0.05248329161295
2400000	0.063888115413437
2410000	0.058747446810688
2420000	0.049990593884902
2430000	0.059203796072463
2440000	0.058846905182771
2450000	0.05617569375034
2460000	0.052166753935178
2470000	0.068778179841078
2480000	0.051398049044088
2490000	0.054446567977271
2500000	0.058866067397897
2510000	0.056700472801419
2520000	0.067076757019506
2530000	0.054758108388312
2540000	0.065818492793173
2550000	0.058262261320593
2560000	0.06134923225747
2570000	0.060913720890422
2580000	0.071252281470978
2590000	0.068529094560886
2600000	0.064221421182632
2610000	0.057109090504726
2620000	0.060630110207891
2630000	0.053162835914409
2640000	0.063773223945243
2650000	0.063664851099899
2660000	0.055818589036193
2670000	0.064284255249458
2680000	0.064561786571025
2690000	0.06114730172351
2700000	0.053904247236483
2710000	0.047532381412121
2720000	0.061153950773932
2730000	0.052259094469902
2740000	0.058196405612042
2750000	0.066509476362208
2760000	0.067341916157494
2770000	0.053979086087765
2780000	0.055601185605989
2790000	0.061942121053934
2800000	0.059443482066478
2810000	0.059428948819945
2820000	0.055458882375194
2830000	0.057912868218424
2840000	0.066256861044642
2850000	0.061507488534433
2860000	0.05062287915472
2870000	0.070102046033842
2880000	0.054796011406297
2890000	0.058960330559335
2900000	0.053702173272205
2910000	0.059253800040408
2920000	0.058247286826437
2930000	0.063255548466394
2940000	0.074255684166281
2950000	0.058122882217423
2960000	0.05858681963358
2970000	0.055995505249713
2980000	0.063870013250523
2990000	0.067367531763333
3000000	0.049222580311498
3010000	0.052996141981623
3020000	0.057193622525849
3030000	0.070212016848159
3040000	0.050871217468476
3050000	0.051779084668956
3060000	0.058568044816039
3070000	0.048046442227559
3080000	0.052722690037554
3090000	0.052839040463687
3100000	0.052450863920869
3110000	0.047144370975495
3120000	0.064107088885482
3130000	0.060518295004076
3140000	0.056961981526861
3150000	0.062406011740556
3160000	0.058680805480841
3170000	0.051263655380307
3180000	0.055191689722303
3190000	0.050628712786572
3200000	0.045576513081442
3210000	0.051054389375166
3220000	0.063615671134295
3230000	0.050229619307422
3240000	0.067745749209399
3250000	0.050183604064693
3260000	0.051663571370831
3270000	0.062792048822582
3280000	0.045535000577265
3290000	0.055998284162367
3300000	0.042735534715866
3310000	0.057225311738977
3320000	0.051092186169831
3330000	0.058367990483486
3340000	0.05239468415643
3350000	0.047581080933307
3360000	0.054140616868351
3370000	0.051394659225639
3380000	0.056899392750511
3390000	0.051884634250459
3400000	0.042222709131496
3410000	0.052918322043916
3420000	0.046054223807658
3430000	0.054155019622909
3440000	0.054504953683463
3450000	0.059085459969735
3460000	0.058792754483636
3470000	0.061097992342264
3480000	0.050584447030354
3490000	0.062851135819422
3500000	0.064890026032553
3510000	0.061846392575488
3520000	0.056138511716915
3530000	0.063282167278292
3540000	0.060946363563675
3550000	0.061951017456352
3560000	0.056835458983084
3570000	0.0532743045888
3580000	0.053043791861321
3590000	0.055105717441637
3600000	0.068975052659168
3610000	0.061357536638366
3620000	0.057436125911469
3630000	0.071265073621408
3640000	0.058018823408127
3650000	0.056906125648416
3660000	0.051203908657408
3670000	0.05675410079093
3680000	0.051252081729622
3690000	0.062814783399913
3700000	0.057307396073166
3710000	0.067327059317932
3720000	0.06226056881724
3730000	0.05096501136379
3740000	0.055497524325444
3750000	0.059570582720466
3760000	0.061722299589028
3770000	0.058782596942708
3780000	0.057022954836521
3790000	0.063122715100835
3800000	0.053680785116873
3810000	0.06074667423978
3820000	0.052208399409326
3830000	0.064996011625594
3840000	0.047604032636749
3850000	0.057141930232232
3860000	0.061992271504803
3870000	0.057340804639639
3880000	0.059171334540543
3890000	0.061822907027417
3900000	0.063873370569177
3910000	0.058767490559201
3920000	0.061463507656816
3930000	0.061129906089994
3940000	0.051554636312364
3950000	0.058394108978378
3960000	0.062897457291783
3970000	0.064276331999176
3980000	0.05477815679423
3990000	0.048857968803749
4000000	0.05525495981267
4010000	0.054050549216768
4020000	0.055886024095919
4030000	0.054383163983661
4040000	0.054758438789772
4050000	0.051530719855015
4060000	0.062333066218947
4070000	0.054184921055993
4080000	0.059246461449406
4090000	0.045673823392439
4100000	0.048508608807092
4110000	0.054783532592823
4120000	0.05542350245483
4130000	0.060936573934388
4140000	0.053480602657404
4150000	0.057169968449307
4160000	0.054818597596781
4170000	0.067783575322839
4180000	0.053780832670821
4190000	0.063364073936507
4200000	0.059907511684959
4210000	0.063995164059843
4220000	0.057248403634004
4230000	0.055999342378428
4240000	0.056805206740662
4250000	0.057829993431348
4260000	0.050914057749389
4270000	0.060928392135749
4280000	0.057967991337799
4290000	0.061772449726893
4300000	0.05216445904596
4310000	0.056970334746294
4320000	0.053821984917831
4330000	0.060952357057548
4340000	0.067341990685096
4350000	0.062209783855094
4360000	0.063495847490535
4370000	0.060193666542372
4380000	0.047124374084831
4390000	0.053849233917602
4400000	0.05516909613067
4410000	0.055691396856962
4420000	0.060452716373404
4430000	0.05591093881586
4440000	0.061403183628056
4450000	0.055626613385521
4460000	0.057312086552162
4470000	0.056666259951135
4480000	0.058503444508551
4490000	0.055099139122851
4500000	0.061879364657546
4510000	0.057632343489814
4520000	0.053312245804884
4530000	0.054628941962762
4540000	0.054863442392062
4550000	0.054181839450846
4560000	0.061287119628763
4570000	0.050434717103113
4580000	0.066982100187707
4590000	0.064570772756289
4600000	0.055527421451491
4610000	0.057725989168226
4620000	0.042473787831009
4630000	0.056346608698265
4640000	0.056805223064142
4650000	0.049932218933835
4660000	0.058433339050285
4670000	0.048393439945152
4680000	0.058490963435324
4690000	0.057498461371396
4700000	0.059382918951586
4710000	0.060103405677968
4720000	0.053117541096558
4730000	0.063462112517209
4740000	0.052636281236297
4750000	0.05973498160648
4760000	0.061598993670145
4770000	0.055893858088257
4780000	0.051896457464186
4790000	0.055432326665505
4800000	0.062393424863883
4810000	0.054180500645023
4820000	0.052524800910543
4830000	0.061113313835364
4840000	0.053447042006324
4850000	0.051907919165929
4860000	0.05262264778217
4870000	0.052183752042334
4880000	0.070282575778443
4890000	0.061427002322684
4900000	0.055864178576475
4910000	0.055672577171814
4920000	0.061887497351665
4930000	0.057676013303094
4940000	0.071416562435082
4950000	0.052348473465404
4960000	0.057384903744987
4970000	0.065460505340063
4980000	0.053143931892011
4990000	0.051268714580067
5000000	0.065379263854305
5010000	0.057920583382167
5020000	0.062317600073507
5030000	0.060665299110324
5040000	0.058000145876768
5050000	0.055898583285738
5060000	0.059266382429234
5070000	0.059878462659459
5080000	0.060339059982266
5090000	0.053660257469401
5100000	0.055587257491538
5110000	0.054831286788511
5120000	0.059476799172478
5130000	0.052256261304835
5140000	0.059440302361615
5150000	0.05662411600363
5160000	0.062752635129924
5170000	0.06343776154702
5180000	0.058838697940141
5190000	0.054278015840201
5200000	0.050228119947777
5210000	0.05311029668777
5220000	0.056215204335245
5230000	0.047918820677001
5240000	0.058836225854767
5250000	0.060116101265879
5260000	0.048361787529324
5270000	0.049162760607281
5280000	0.055233339805874
5290000	0.054627020839384
5300000	0.058571752751966
5310000	0.059715272595219
5320000	0.0573601019744
5330000	0.052233406846807
5340000	0.047167823492508
5350000	0.048329190217831
5360000	0.054796491982552
5370000	0.050280824928255
5380000	0.058692122718076
5390000	0.049828191825004
5400000	0.048725004199752
5410000	0.059749946080667
5420000	0.053278115335925
5430000	0.051555518279036
5440000	0.048601295218866
5450000	0.061525499763521
5460000	0.049640836898714
5470000	0.047857114177441
5480000	0.053344191784297
5490000	0.05419352261766
5500000	0.053605822973133
5510000	0.053463188537677
5520000	0.051441400415038
5530000	0.056213541497127
5540000	0.059476964265638
5550000	0.048966702925229
5560000	0.052337912545619
5570000	0.056304794004958
5580000	0.051375231964905
5590000	0.055347299852716
5600000	0.067102252404836
5610000	0.058272917490763
5620000	0.062881413617013
5630000	0.061655579727963
5640000	0.070193828938201
5650000	0.064507153126337
5660000	0.063549912747585
5670000	0.061319215805659
5680000	0.062555965301825
5690000	0.067252620974441
5700000	0.074009225597222
5710000	0.055993743635994
5720000	0.061356956351188
5730000	0.066504700754363
5740000	0.057930025318249
5750000	0.056245060809311
5760000	0.050673371712773
5770000	0.059268278200667
5780000	0.055981646638726
5790000	0.048653533379733
5800000	0.057052700659971
5810000	0.051922783923356
5820000	0.059025962695151
5830000	0.052895130832975
5840000	0.052791577098856
5850000	0.060661919387987
5860000	0.054156668665009
5870000	0.053569988245109
5880000	0.056743481741669
5890000	0.053647791716563
5900000	0.055840170468273
5910000	0.055590623712675
5920000	0.058305630518522
5930000	0.049121692126925
5940000	0.049387117459383
5950000	0.051329181553841
5960000	0.053184104002136
5970000	0.063039161447224
5980000	0.058708753740022
5990000	0.056802858473906
6000000	0.058893098483118
6010000	0.053399419540246
6020000	0.065738719646779
6030000	0.045668845499115
6040000	0.062859536780266
6050000	0.045538586161182
6060000	0.054972819489304
6070000	0.051946189286252
6080000	0.054684371655175
6090000	0.047020722820655
6100000	0.052782812108222
6110000	0.054234999250208
6120000	0.047840463134516
6130000	0.053579086979452
6140000	0.049887385417272
6150000	0.057298277653317
6160000	0.06569075545254
6170000	0.050270177019607
6180000	0.055580067158931
6190000	0.05265612575099
6200000	0.058513366271031
6210000	0.055616917122058
6220000	0.051267118689491
6230000	0.054207168084434
6240000	0.05902704665509
6250000	0.06099638371027
6260000	0.055032245086034
6270000	0.05854562797662
6280000	0.059522607876271
6290000	0.053520491569365
6300000	0.052170925321197
6310000	0.063859135402142
6320000	0.053148801925353
6330000	0.06142064322978
6340000	0.054794119254743
6350000	0.056887842965747
6360000	0.057747968358285
6370000	0.063516682420732
6380000	0.059097432700782
6390000	0.059365257218119
6400000	0.054003013172232
6410000	0.058327577763507
6420000	0.057259719391463
6430000	0.051205829522213
6440000	0.058132982943942
6450000	0.063320829250375
6460000	0.064364916192649
6470000	0.055358895938626
6480000	0.052578286480833
6490000	0.050444784974883
6500000	0.065309576461105
6510000	0.058212916991268
6520000	0.053488179778956
6530000	0.053509168243564
6540000	0.057108730501016
6550000	0.052840628843802
6560000	0.064645472586305
6570000	0.060520201398011
6580000	0.044872358881339
6590000	0.051574643009129
6600000	0.060253314278074
6610000	0.055421678688368
6620000	0.061974922237546
6630000	0.064017889123617
6640000	0.053550393447586
6650000	0.05812821070062
6660000	0.049728879809866
6670000	0.059645105793513
6680000	0.056705859150365
6690000	0.057450068951283
6700000	0.063415411448234
6710000	0.055990123259215
6720000	0.05841526150725
6730000	0.051698081388152
6740000	0.062735922618622
6750000	0.06073748664545
6760000	0.049622428757836
6770000	0.069556052765325
6780000	0.053713661862501
6790000	0.054558566504742
6800000	0.058206420847028
6810000	0.051625357144326
6820000	0.06243363149615
6830000	0.06187200847377
6840000	0.064088258980847
6850000	0.054273467191464
6860000	0.062877469308631
6870000	0.074459463304574
6880000	0.056470882822045
6890000	0.05977689428404
6900000	0.061180939523342
6910000	0.070954162435297
6920000	0.072733743014039
6930000	0.048890353808983
6940000	0.061356205923936
6950000	0.044665522307414
6960000	0.061724356009011
6970000	0.066568801908237
6980000	0.049159993967399
6990000	0.052776557251819
7000000	0.063848183027242
7010000	0.057218820854543
7020000	0.063286776308715
7030000	0.064938916112113
7040000	0.058672732952108
7050000	0.058645444279531
7060000	0.055872443376925
7070000	0.055843340422651
7080000	0.056318863978257
7090000	0.063916227201044
7100000	0.057420971470958
7110000	0.054148732207518
7120000	0.069292366055651
7130000	0.071131983232063
7140000	0.061783201720203
7150000	0.062702510525756
7160000	0.060539443014523
7170000	0.067149852085372
7180000	0.062831550904064
7190000	0.060101242093233
7200000	0.052592075491083
7210000	0.05480675331833
7220000	0.046643327002773
7230000	0.057450130949521
7240000	0.052365856698952
7250000	0.055415200262411
7260000	0.051953043023262
7270000	0.057501620492954
7280000	0.058521645812389
7290000	0.052641051950603
7300000	0.060043219096756
7310000	0.058661347841765
7320000	0.06327585020373
7330000	0.068474125935538
7340000	0.056485925528792
7350000	0.058841224202853
7360000	0.06036881043828
7370000	0.065818061972624
7380000	0.055090825085231
7390000	0.058471240591994
7400000	0.071285623668136
7410000	0.059641548649053
7420000	0.065405090542016
7430000	0.055375012320993
7440000	0.054332203868543
7450000	0.065101164155907
7460000	0.054294884473751
7470000	0.062587582527487
7480000	0.060107404988338
7490000	0.049107120093029
7500000	0.061866808055949
7510000	0.061590331705275
7520000	0.063858360551013
7530000	0.059739262725553
7540000	0.071210576798783
7550000	0.05420205741292
7560000	0.057213683835238
7570000	0.063025038709403
7580000	0.061532748680448
7590000	0.059296590863862
7600000	0.052116307548101
7610000	0.054685635048838
7620000	0.055946663056625
7630000	0.056665591255884
7640000	0.045795766721015
7650000	0.057893861852331
7660000	0.057751644941284
7670000	0.061349646926299
7680000	0.063712268340111
7690000	0.066194655275989
7700000	0.054527906209046
7710000	0.068457229557048
7720000	0.062833088582839
7730000	0.064943462640127
7740000	0.070666699226544
7750000	0.059713134296867
7760000	0.061073727552289
7770000	0.066382578792032
7780000	0.060504517423205
7790000	0.062913412500009
7800000	0.057172493776156
7810000	0.056410086578469
7820000	0.052297379487173
7830000	0.055579830974489
7840000	0.069508481668399
7850000	0.057787861950954
7860000	0.057492960824441
7870000	0.055296192238308
7880000	0.054776375014736
7890000	0.054477856283568
7900000	0.053908657283026
7910000	0.059762302846101
7920000	0.049322296780494
7930000	0.050443017079928
7940000	0.058108534194943
7950000	0.054066092420477
7960000	0.050588916466997
7970000	0.053289842007114
7980000	0.052589216148893
7990000	0.062839137509028
8000000	0.056865743439606
8010000	0.050814481575625
8020000	0.054690303701023
8030000	0.056672358975814
8040000	0.051686713948909
8050000	0.055193124909151
8060000	0.051672787320821
8070000	0.05590989760072
8080000	0.054680934577126
8090000	0.057350864730079
8100000	0.05503841357825
8110000	0.058084250845819
8120000	0.058024359683034
8130000	0.065070070908792
8140000	0.05923518397712
8150000	0.058631948866679
8160000	0.058896655839036
8170000	0.05623097205972
8180000	0.05795517854473
8190000	0.061039774998949
8200000	0.062382455482313
8210000	0.054414851546252
8220000	0.050816488747185
8230000	0.050040487538601
8240000	0.067428147761879
8250000	0.079164188799284
8260000	0.056856408641666
8270000	0.057550387982097
8280000	0.05428756908802
8290000	0.047764563763165
8300000	0.055496517766479
8310000	0.055043320591569
8320000	0.061401507879452
8330000	0.054470429152997
8340000	0.054247651222075
8350000	0.050329906884083
8360000	0.051246908225174
8370000	0.052531517739233
8380000	0.061036917990111
8390000	0.058513263222509
8400000	0.05265030493135
8410000	0.051234672353026
8420000	0.055844427648922
8430000	0.060881867813185
8440000	0.05630545514207
8450000	0.053391570106799
8460000	0.063231255489174
8470000	0.058664982900301
8480000	0.060044187264177
8490000	0.061311491441306
8500000	0.051440896902754
8510000	0.058980952734252
8520000	0.05137893388914
8530000	0.065266938073647
8540000	0.060844294887958
8550000	0.060346730869416
8560000	0.052653497109312
8570000	0.050355111204618
8580000	0.063885532799504
8590000	0.055828335194697
8600000	0.049978973259711
8610000	0.056917970224933
8620000	0.05058193839859
8630000	0.052435039135331
8640000	0.05885235503113
8650000	0.054285556614005
8660000	0.056443352859556
8670000	0.058976799540963
8680000	0.056033110086183
8690000	0.052906708266116
8700000	0.062931765037513
8710000	0.063872904705352
8720000	0.07474097844649
8730000	0.055772867617686
8740000	0.059927825091828
8750000	0.052433615943855
8760000	0.06534375838865
8770000	0.060237944269114
8780000	0.060664581516168
8790000	0.05624821096722
8800000	0.053941964744936
8810000	0.061136440884246
8820000	0.05995559667098
8830000	0.063463979632111
8840000	0.062456100189797
8850000	0.062157395939485
8860000	0.06679896414801
8870000	0.056857682181695
8880000	0.055200727736116
8890000	0.053732515297091
8900000	0.055145491369068
8910000	0.055591920274788
8920000	0.05287407989622
8930000	0.065917567425841
8940000	0.065058217329326
8950000	0.058302434803406
8960000	0.055999612725933
8970000	0.06227506224855
8980000	0.05492681828123
8990000	0.051903755840717
9000000	0.061220119205365
9010000	0.066446903966321
9020000	0.058293100705491
9030000	0.045514689912807
9040000	0.056176023658372
9050000	0.059507281124753
9060000	0.049658789475415
9070000	0.059435837046862
9080000	0.056307564237243
9090000	0.049598830142074
9100000	0.051774882405262
9110000	0.049837684347842
9120000	0.043385111612154
9130000	0.052694029660148
9140000	0.059264449919456
9150000	0.053723500074579
9160000	0.05229544341347
9170000	0.053597068224229
9180000	0.057047273272143
9190000	0.052813035580826
9200000	0.060750165292856
9210000	0.061703224664928
9220000	0.065159450318468
9230000	0.0565837482223
9240000	0.055400061365979
9250000	0.051403541408961
9260000	0.067633129910088
9270000	0.061349012846345
9280000	0.054760468920848
9290000	0.057570672552132
9300000	0.049912793385397
9310000	0.054269744327343
9320000	0.061852728573219
9330000	0.056523479271011
9340000	0.049839701737648
9350000	0.049952443341481
9360000	0.051460376743647
9370000	0.065064549567243
9380000	0.068306179231144
9390000	0.058026771700095
9400000	0.053128466029993
9410000	0.05629559693083
9420000	0.058472379533684
9430000	0.061670474279752
9440000	0.054962287001607
9450000	0.05636567819707
9460000	0.060718983109729
9470000	0.058082802931642
9480000	0.053224101912829
9490000	0.051487553833869
9500000	0.054004304702441
9510000	0.060839406770574
9520000	0.055793204587883
9530000	0.062638428918817
9540000	0.050864042590541
9550000	0.061448611034052
9560000	0.063610557690805
9570000	0.055587425715995
9580000	0.055145827220666
9590000	0.053374927483705
9600000	0.054076140977484
9610000	0.048499567644869
9620000	0.047656579005138
9630000	0.056147782780431
9640000	0.061426964144986
9650000	0.051613096607845
9660000	0.053316252193418
9670000	0.053504215215749
9680000	0.055029386270949
9690000	0.054409133043402
9700000	0.052030336626325
9710000	0.064073915442354
9720000	0.066134156827007
9730000	0.059363355985037
9740000	0.05916176381704
9750000	0.059104021382469
9760000	0.062553569433978
9770000	0.05243083105171
9780000	0.0634274952834
9790000	0.057475114594758
9800000	0.071060614839782
9810000	0.057621099322027
9820000	0.056927218299749
9830000	0.060906459000017
9840000	0.054375366164474
9850000	0.055637418474121
9860000	0.052186416733935
9870000	0.052886482030818
9880000	0.055568761007057
9890000	0.055836850165782
9900000	0.059931847572799
9910000	0.064540210139147
9920000	0.063732966585844
9930000	0.054864539641023
9940000	0.067625788690852
9950000	0.059841476410586
9960000	0.058188480146944
9970000	0.0517112298177
9980000	0.065175884559403
9990000	0.055685779639652

